route_id,service_id,trip_id,trip_headsign,shape_id,block_id
7,985,307136:416651:423268,HUDSON to Shuniah St.,3466,423268
1,979,307044:416652:417199,MAINLINE to Waterfront,3522,417199
1,985,307044:416652:423249,MAINLINE to Waterfront,3522,423249
14,976,309380:416653:423205,ARTHUR to City Hall,3541,423205
16,986,308342:416654:423265,BALMORAL to College,3501,423265
18,979,306405:416656:417199,WESTFORT to Mary,3509,417199
18,985,306405:416656:423249,WESTFORT to Mary,3509,423249
17,976,309827:416657:423246,CURRENT RIVER to Cowan,3442,423246
7,986,307898:416658:423267,HUDSON to Shuniah St.,3466,423267
15,983,306328:416659:417242,BEVERLY to Intercity,3524,417242
15,987,306328:416659:423266,BEVERLY to Intercity,3524,423266
17,979,306457:416660:417167,CURRENT RIVER to Cowan,3442,417167
17,985,306457:416660:423192,CURRENT RIVER to Cowan,3442,423192
15,983,306338:416661:417242,BEVERLY to Intercity,3523,417242
15,987,306338:416661:423266,BEVERLY to Intercity,3523,423266
3M,983,306122:416662:417203,MEMORIAL to Northwood,3515,417203
13,983,306287:416663:417193,JOHN-JUMBO to Waterfront,3483,417193
13,987,306287:416663:423237,JOHN-JUMBO to Waterfront,3483,423237
1,986,307939:416664:423243,MAINLINE to City Hall,3565,423243
17,986,307637:416665:423226,CURRENT RIVER to Cowan,3442,423226
3M,979,307255:416667:417176,MEMORIAL to Northwood,3515,417176
12,979,306606:416668:417202,EAST END,3537,417202
12,985,306606:416668:423225,EAST END,3537,423225
2,980,307412:416669:417217,CROSSTOWN to Westfort,3487,417217
9,976,309766:416670:423195,JUNOT to University,3469,423195
8,979,307354:416671:417216,JAMES to Intercity via College,3552,417216
8,985,307354:416671:423202,JAMES to Intercity via College,3552,423202
10,979,306882:416673:417200,NORTHWOOD to College,3549,417200
10,985,306882:416673:423223,NORTHWOOD to College,3549,423223
15,986,308539:416674:423215,BEVERLY to Intercity,3524,423215
17,979,306478:416675:417218,CURRENT RIVER to Waterfront,3566,417218
3M,986,307791:416676:423230,MEMORIAL to Waterfront,3562,423230
1,976,309566:416677:417161,MAINLINE to City Hall,3565,417161
18,983,305756:416678:417232,WESTFORT to Mary,3509,417232
3M,986,307798:416680:423188,MEMORIAL to Waterfront,3562,423188
3C,979,306959:416681:417245,COUNTY PARK to Northwood,3564,417245
7,983,305934:416682:417193,HUDSON to Shuniah St.,3466,417193
7,987,305934:416682:423237,HUDSON to Shuniah St.,3466,423237
1,986,307949:416683:423243,MAINLINE to City Hall,3565,423243
1,983,306008:416684:417196,MAINLINE to Waterfront,3522,417196
1,987,306008:416684:423247,MAINLINE to Waterfront,3522,423247
18,983,305766:416685:417196,WESTFORT to City Hall,3546,417196
18,987,305766:416685:423247,WESTFORT to City Hall,3546,423247
3M,979,307263:416686:417245,MEMORIAL to Northwood,3520,417245
7,979,307162:416687:417248,HUDSON to Shuniah St.,3466,417248
7,985,307162:416687:423217,HUDSON to Shuniah St.,3466,423217
7,983,305916:416688:417221,HUDSON to Waterfront,3458,417221
15,976,309257:416689:423238,BEVERLY to Intercity,3524,423238
17,979,306460:416691:417170,CURRENT RIVER to Cowan,3442,417170
17,985,306460:416691:423206,CURRENT RIVER to Cowan,3442,423206
18,983,305754:416692:417219,WESTFORT to Mary,3509,417219
5,980,306748:416694:417217,EDWARD to Westfort,3543,417217
1,986,307986:416695:423243,MAINLINE to City Hall,3565,423243
5,980,306803:416696:417237,EDWARD to Westfort,3543,417237
16,979,306532:416697:417211,BALMORAL to City Hall,3498,417211
16,985,306532:416697:423259,BALMORAL to City Hall,3498,423259
3M,983,306063:416699:417203,MEMORIAL to County Park,3563,417203
16,986,308330:416700:423265,BALMORAL to College,3501,423265
5,986,308112:416703:423232,EDWARD to Westfort,3543,423232
15,976,309259:416705:423238,BEVERLY to Intercity,3524,423238
9,983,305844:416706:417242,JUNOT to University,3469,417242
9,987,305844:416706:423266,JUNOT to University,3469,423266
16,982,308341:416707:417220,BALMORAL to College,3501,417220
1,983,306031:416708:417232,MAINLINE to Waterfront,3522,417232
1,987,306031:416708:423209,MAINLINE to Waterfront,3522,423209
1,979,306991:416709:417215,MAINLINE to City Hall,3565,417215
1,985,306991:416709:423187,MAINLINE to City Hall,3565,423187
3M,983,306064:416711:417198,MEMORIAL to Waterfront,3562,417198
18,979,306435:416712:417199,WESTFORT to City Hall,3546,417199
18,985,306435:416712:423249,WESTFORT to City Hall,3546,423249
10,979,306869:416715:417240,NORTHWOOD to County Park,3544,417240
10,985,306869:416715:423257,NORTHWOOD to County Park,3544,423257
3M,986,307688:416716:423241,MEMORIAL to Waterfront,3562,423241
11,986,308061:416717:423267,JOHN to Windsor St.,3517,423267
5,984,306130:416719:417230,EDWARD to Westfort,3543,417230
2,980,307394:416720:417237,CROSSTOWN to Waterfront,3478,417237
7,986,307912:416721:423267,HUDSON to Shuniah St.,3466,423267
1,986,307954:416722:423200,MAINLINE to City Hall,3567,423200
7,983,305930:416723:417193,HUDSON to Shuniah St.,3466,417193
7,987,305930:416723:423237,HUDSON to Shuniah St.,3466,423237
1,979,307006:416724:417187,MAINLINE to City Hall,3565,417187
1,985,307006:416724:423210,MAINLINE to City Hall,3565,423210
2,976,309640:416727:417166,CROSSTOWN to Westfort,3487,417166
15,979,307452:416728:417170,BEVERLY to Intercity,3524,417170
15,985,307452:416728:423206,BEVERLY to Intercity,3524,423206
3C,983,306175:416729:417210,COUNTY PARK to Northwood,3564,417210
17,979,306447:416730:417167,CURRENT RIVER to Cowan,3442,417167
17,985,306447:416730:423192,CURRENT RIVER to Cowan,3442,423192
9,983,305855:416731:417242,JUNOT to University,3469,417242
9,987,305855:416731:423266,JUNOT to University,3469,423266
3M,979,307295:416732:417176,MEMORIAL to County Park,3563,417176
3M,985,307295:416732:423261,MEMORIAL to County Park,3563,423261
11,979,306706:416733:417228,JOHN to Waterfront,3510,417228
11,985,306706:416733:423268,JOHN to Waterfront,3510,423268
8,986,308425:416734:423201,JAMES to Intercity via College,3552,423201
5,986,308101:416735:423232,EDWARD to Westfort,3543,423232
3C,979,306936:416737:417176,COUNTY PARK to Northwood,3564,417176
3M,983,306062:416738:417198,MEMORIAL to Waterfront,3562,417198
3M,979,307249:416739:417229,MEMORIAL to Northwood,3515,417229
7,979,307177:416740:417228,HUDSON to Waterfront,3458,417228
15,979,307473:416741:417170,BEVERLY to Intercity,3523,417170
15,985,307473:416741:423206,BEVERLY to Intercity,3523,423206
8,986,308430:416742:423220,JAMES to Intercity via College,3552,423220
3C,986,308036:416744:423204,COUNTY PARK to Castlegreen Dr,3528,423204
13,983,306322:416745:417193,JOHN-JUMBO to County Fair,3513,417193
13,987,306322:416745:423237,JOHN-JUMBO to County Fair,3513,423237
15,976,309263:416746:423238,BEVERLY to Intercity,3524,423238
8,983,305900:416747:417213,JAMES to College,3538,417213
8,987,305900:416747:423191,JAMES to College,3538,423191
18,983,305771:416748:417219,WESTFORT to City Hall,3546,417219
18,987,305771:416748:423196,WESTFORT to City Hall,3546,423196
3M,979,307291:416749:417245,MEMORIAL to Northwood,3520,417245
14,976,309401:416751:423263,ARTHUR to Airport,3545,423263
8,983,305897:416753:417212,JAMES to City Hall,3540,417212
17,983,305810:416754:417219,CURRENT RIVER to Waterfront,3566,417219
11,979,306727:416755:417228,JOHN to Waterfront,3510,417228
11,985,306727:416755:423268,JOHN to Waterfront,3510,423268
8,976,309734:416756:423205,JAMES to College,3538,423205
5,980,306762:416757:417217,EDWARD to Westfort,3543,417217
17,979,306458:416758:417218,CURRENT RIVER to Cowan,3442,417218
17,985,306458:416758:423240,CURRENT RIVER to Cowan,3442,423240
5,976,309453:416759:417166,EDWARD to Westfort,3543,417166
1,986,307966:416760:423190,MAINLINE to Waterfront,3522,423190
8,979,307350:416761:417223,JAMES to City Hall via College,3551,417223
17,986,307628:416762:423242,CURRENT RIVER to Cowan,3442,423242
15,976,309271:416763:423238,BEVERLY to Intercity,3523,423238
18,983,305777:416765:417219,WESTFORT to City Hall,3546,417219
18,987,305777:416765:423196,WESTFORT to City Hall,3546,423196
14,986,308215:416766:423252,ARTHUR to Airport,3545,423252
18,986,307619:416767:423200,WESTFORT to City Hall,3546,423200
9,983,305848:416768:417242,JUNOT to University,3469,417242
9,987,305848:416768:423266,JUNOT to University,3469,423266
5,984,306160:416769:417230,EDWARD to Waterfront,3555,417230
8,979,307349:416771:417244,JAMES to City Hall via College,3551,417244
17,983,305796:416773:417232,CURRENT RIVER to Cowan,3442,417232
17,987,305796:416773:423209,CURRENT RIVER to Cowan,3442,423209
8,983,305887:416774:417213,JAMES to Intercity via College,3552,417213
8,987,305887:416774:423191,JAMES to Intercity via College,3552,423191
2,984,305960:416776:417165,CROSSTOWN to Westfort,3487,417165
16,979,306550:416777:417202,BALMORAL to College,3501,417202
16,985,306550:416777:423225,BALMORAL to College,3501,423225
3M,979,307218:416778:417245,MEMORIAL to Northwood,3520,417245
10,983,306276:416780:417185,NORTHWOOD to College,3549,417185
10,987,306276:416780:423256,NORTHWOOD to College,3549,423256
5,980,306804:416781:417237,EDWARD to Waterfront,3555,417237
2,980,307399:416783:417175,CROSSTOWN to Waterfront,3478,417175
3J,979,306856:416784:417233,JUMBO GARDENS to Sherwood Dr.,3525,417233
14,976,309409:416785:423205,ARTHUR to Airport,3545,423205
1,979,306989:416786:417215,MAINLINE to City Hall,3565,417215
1,985,306989:416786:423187,MAINLINE to City Hall,3565,423187
3M,979,307217:416787:417158,MEMORIAL to Airport,3516,417158
2,976,309648:416788:417166,CROSSTOWN to Westfort,3487,417166
13,976,309329:416791:423227,JOHN-JUMBO to County Fair,3513,423227
10,986,308288:416793:423260,NORTHWOOD to College,3549,423260
15,983,306357:416794:417227,BEVERLY to University,3533,417227
15,987,306357:416794:423236,BEVERLY to University,3533,423236
3J,979,306842:416795:417158,JUMBO GARDENS to Airport,3530,417158
9,986,307833:416797:423215,JUNOT to University,3469,423215
7,983,305914:416798:417221,HUDSON to Waterfront,3458,417221
18,986,307616:416799:423200,WESTFORT to City Hall,3546,423200
17,979,306486:416800:417215,CURRENT RIVER to Waterfront,3566,417215
13,983,306289:416801:417193,JOHN-JUMBO to Waterfront,3483,417193
13,987,306289:416801:423237,JOHN-JUMBO to Waterfront,3483,423237
17,986,307629:416802:423235,CURRENT RIVER to Cowan,3442,423235
7,979,307174:416803:417248,HUDSON to Shuniah St.,3466,417248
7,985,307174:416803:423217,HUDSON to Shuniah St.,3466,423217
12,979,306600:416804:417202,EAST END,3537,417202
12,985,306600:416804:423225,EAST END,3537,423225
2,986,308521:416805:423232,CROSSTOWN to Waterfront,3478,423232
9,979,307087:416806:417188,JUNOT to University,3469,417188
9,985,307087:416806:423218,JUNOT to University,3469,423218
5,986,308127:416807:423199,EDWARD to Waterfront,3555,423199
15,983,306331:416808:417227,BEVERLY to Intercity,3524,417227
15,987,306331:416808:423236,BEVERLY to Intercity,3524,423236
15,986,308562:416809:423189,BEVERLY to University,3533,423189
10,976,309342:416810:423221,NORTHWOOD to County Park,3544,423221
14,979,306625:416811:417207,ARTHUR to Jumbo Gardens,3539,417207
14,985,306625:416811:423264,ARTHUR to Jumbo Gardens,3539,423264
17,979,306482:416812:417170,CURRENT RIVER to Waterfront,3566,417170
5,986,308117:416813:423199,EDWARD to Waterfront,3555,423199
5,986,308133:416816:423199,EDWARD to Waterfront,3555,423199
8,979,307311:416817:417216,JAMES to Intercity via College,3552,417216
8,985,307311:416817:423202,JAMES to Intercity via College,3552,423202
5,980,306795:416819:417175,EDWARD to Waterfront,3555,417175
14,986,308244:416820:423251,ARTHUR to Airport,3545,423251
7,979,307139:416821:417228,HUDSON to Waterfront,3458,417228
10,976,309333:416822:423221,NORTHWOOD to County Park,3550,423221
9,979,307080:416823:417167,JUNOT to Waterfront,3499,417167
13,983,306298:416824:417221,JOHN-JUMBO to Waterfront,3483,417221
13,987,306298:416824:423245,JOHN-JUMBO to Waterfront,3483,423245
3J,979,306829:416825:417207,JUMBO GARDENS to Sherwood Dr.,3525,417207
3C,979,306941:416827:417240,COUNTY PARK to Castlegreen Dr,3528,417240
3C,985,306941:416827:423257,COUNTY PARK to Castlegreen Dr,3528,423257
9,983,305853:416828:417227,JUNOT to University,3469,417227
9,987,305853:416828:423236,JUNOT to University,3469,423236
15,986,308585:416829:423226,BEVERLY to University,3533,423226
3M,986,307683:416830:423254,MEMORIAL to County Park,3563,423254
10,979,306915:416831:417245,NORTHWOOD to College,3549,417245
10,985,306915:416831:423258,NORTHWOOD to College,3549,423258
3M,986,307796:416832:423260,MEMORIAL to Waterfront,3562,423260
18,986,307572:416833:423200,WESTFORT to Mary,3509,423200
8,983,305880:416834:417180,JAMES to City Hall,3540,417180
18,983,305753:416836:417232,WESTFORT to Mary,3509,417232
1,976,309564:416837:423208,MAINLINE to City Hall,3565,423208
10,986,308260:416838:423260,NORTHWOOD to County Park,3544,423260
1,979,307002:416839:417187,MAINLINE to City Hall,3565,417187
1,985,307002:416839:423210,MAINLINE to City Hall,3565,423210
15,986,308574:416840:423215,BEVERLY to University,3535,423215
18,979,306403:416841:417199,WESTFORT to Mary,3509,417199
18,985,306403:416841:423249,WESTFORT to Mary,3509,423249
10,976,309343:416842:423211,NORTHWOOD to County Park,3544,423211
17,979,306470:416843:417167,CURRENT RIVER to Waterfront,3566,417167
15,976,309268:416844:423195,BEVERLY to Intercity,3523,423195
1,986,307968:416845:423190,MAINLINE to Waterfront,3522,423190
15,986,308568:416846:423189,BEVERLY to University,3535,423189
3J,979,306815:416847:417224,JUMBO GARDENS to Airport,3530,417224
1,976,309626:416848:423208,MAINLINE to City Hall,3565,423208
2,980,307429:416849:417175,CROSSTOWN to Westfort,3487,417175
3M,979,307213:416850:417207,MEMORIAL to Airport,3516,417207
16,982,308328:416851:417220,BALMORAL to City Hall,3498,417220
3C,979,306958:416853:417229,COUNTY PARK to Castlegreen Dr,3528,417229
3C,985,306958:416853:423222,COUNTY PARK to Castlegreen Dr,3528,423222
9,986,307838:416855:423235,JUNOT to University,3469,423235
12,986,308376:416856:423265,EAST END,3537,423265
7,986,307918:416857:423267,HUDSON to Shuniah St.,3466,423267
5,980,306756:416858:417217,EDWARD to Westfort,3543,417217
13,983,306307:416859:417221,JOHN-JUMBO to County Fair,3513,417221
13,987,306307:416859:423245,JOHN-JUMBO to County Fair,3513,423245
15,986,308546:416860:423226,BEVERLY to Intercity,3524,423226
10,983,306255:416861:417203,NORTHWOOD to County Park,3544,417203
10,987,306255:416861:423231,NORTHWOOD to County Park,3544,423231
17,986,307670:416862:423189,CURRENT RIVER to Cowan,3442,423189
11,979,306737:416863:417228,JOHN to Windsor St.,3517,417228
11,985,306737:416863:423268,JOHN to Windsor St.,3517,423268
16,982,308331:416864:417220,BALMORAL to College,3501,417220
3C,983,306202:416865:417185,COUNTY PARK to Castlegreen Dr,3528,417185
3C,987,306202:416865:423256,COUNTY PARK to Castlegreen Dr,3528,423256
14,976,309373:416866:423263,ARTHUR to City Hall,3541,423263
8,979,307369:416867:417244,JAMES to College,3538,417244
8,985,307369:416867:423198,JAMES to College,3538,423198
13,976,309295:416868:423213,JOHN-JUMBO to Waterfront,3483,423213
14,986,308212:416869:423219,ARTHUR to City Hall,3541,423219
3C,979,306982:416870:417240,COUNTY PARK to Castlegreen Dr,3528,417240
3C,985,306982:416870:423257,COUNTY PARK to Castlegreen Dr,3528,423257
14,986,308238:416871:423203,ARTHUR to Airport,3545,423203
18,986,307590:416872:423243,WESTFORT to Mary,3509,423243
11,986,308081:416873:423267,JOHN to Waterfront,3510,423267
10,986,308259:416874:423253,NORTHWOOD to County Park,3544,423253
5,980,306777:416875:417175,EDWARD to Waterfront,3555,417175
2,986,308514:416876:423250,CROSSTOWN to Westfort,3487,423250
3C,983,306183:416877:417210,COUNTY PARK to Waterfront,3557,417210
17,979,306477:416879:417188,CURRENT RIVER to Waterfront,3566,417188
16,979,306562:416881:417211,BALMORAL to City Hall,3498,417211
16,985,306562:416881:423259,BALMORAL to City Hall,3498,423259
15,979,307460:416882:417218,BEVERLY to Intercity,3524,417218
15,985,307460:416882:423240,BEVERLY to Intercity,3524,423240
5,986,308106:416883:423199,EDWARD to Westfort,3543,423199
2,984,305969:416884:417230,CROSSTOWN to Waterfront,3478,417230
5,986,308143:416885:423250,EDWARD to Waterfront,3555,423250
14,986,308216:416886:423193,ARTHUR to Airport,3545,423193
5,980,306751:416887:417237,EDWARD to Waterfront,3555,417237
11,979,306728:416888:417248,JOHN to Waterfront,3510,417248
11,985,306728:416888:423217,JOHN to Waterfront,3510,423217
7,983,305941:416890:417221,HUDSON to Shuniah St.,3466,417221
7,987,305941:416890:423245,HUDSON to Shuniah St.,3466,423245
9,979,307053:416893:417170,JUNOT to Waterfront,3499,417170
8,979,307329:416894:417216,JAMES to City Hall via College,3551,417216
17,986,307638:416896:423243,CURRENT RIVER to Cowan,3442,423243
10,976,309358:416898:423269,NORTHWOOD to College,3549,423269
7,979,307170:416900:417248,HUDSON to Shuniah St.,3466,417248
7,985,307170:416900:423217,HUDSON to Shuniah St.,3466,423217
5,986,308123:416901:423250,EDWARD to Waterfront,3555,423250
18,986,307589:416902:423200,WESTFORT to Mary,3509,423200
9,979,307059:416903:417218,JUNOT to University,3469,417218
